"country","year","group","country_code","region","fh_regime_class","membership","visa_free","visa_dialogue","taxation","customs","public_procurement","competition","business_environment","sme_development","money_laundering","budget_control","anticorruption_policy","public_administration","elections","judiciary","civil_society_development","freedom_of_expression","human_rights","minority_rights","freedom_of_assembly","assistance_manual","assistance_fts","words","corruption","progress_words","positive","negative","difference","internet_pct","broadband","fh_national_democratic_governance","fh_electoral_process","fh_civil_society","fh_independent_media","fh_local_democratic_governance","fh_judicial_independence","fh_corruption","fh_democracy_score","fh_democracy_percentage","fh_dem_percentage_rounded","e_wbgi_cce","v2x_cspart","v2juhcind","v2jucorrdc","v2juaccnt","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csstruc_nr","v2csprtcpt","v2csantimv","v2cacamps","v2caassemb","v2capolit","v2x_corr","v2x_execorr","v2x_pubcorr","e_fh_cl","e_fh_pr","e_fh_rol","e_fh_status","e_wbgi_gee","e_wbgi_pve","e_wbgi_rle","e_wbgi_rqe","e_wbgi_vae","e_migdppcln","e_ti_cpi","v2x_freexp_altinf","v2x_polyarchy","v2x_libdem","v2x_partipdem","internet_pct_norm","broadband_norm","coc_norm","fh_independent_media_norm","progress_borzel","progress_corr_only","progress_ipi","socialisation_borzel","socialisation_ipi","socialisation_corr_only","socialisation_coc","population","assistance_man_per_capita","assistance_fts_per_capita","export","export_per_capita","gee_dum","year_factor","v2smpolsoc","v2smpolsoc_ord","pred","gdp","assistance_share","export_share","duration","georgia","pred_ipi","pred_coc","progress_dum","progress_ipi_logit","socialisation_ipi_logit","socialisation_e_wbgi_cce","pred_ipi_plm","pred_coc_plm"
"Albania",2009,"WB","alb","Balkans","SCD","1",0,"1",1,1,1,2,1,2,0,1,1,1,1,0,1,0,1,1,2,81.2,15.88616921,24882,0.002371192,0.009002492,0.11804625,0.0369991,0.08104715,41.2,3.09,3.75,4.25,5,4.25,5.25,3.75,3,4.18,52.98,53,-0.538,0.724,0.502,-0.962,0.145,0.887,1.679,2.182,0.69,10,1.678,-0.99,-1.333,1.693,1.183,0.794,0.779,0.685,3,3,9,2,-0.26,-0.045,-0.5,0.238,0.141,9.09,NA,0.824,0.551,0.446,0.36,0.833278090818694,0.216444132115249,0.347783251231527,1.73333333333333,0.466666666666667,0.333333333333333,0.40762731484447,0.472222222222222,0.464203880352935,0.430555555555556,0.477257799671593,2927519,27.74,5.42649568115527,650.7,222.270120193925,1,"2009",-0.528,1,0.463714865690165,12044223352.5413,0.0023031788092959,0.0540258994667933,5,0,0.463714865690165,0.378255373974026,0,-0.373782659593899,-0.191777559318168,-0.275166666666667,0.138873905096518,0.0599557024305954
"Albania",2011,"WB","alb","Balkans","T/H","1",1,"2",1,1,1,1,2,1,1,2,0,0,1,0,1,0,1,0,1,94.4,21.68683861,35571,0.0022771359,0.009305333,0.06006981,0.0309652,0.02910462,49,4.38,3.25,4,5,4,4.75,3.75,3,3.96,49.4,49,-0.683,0.724,0.502,-0.962,0.145,0.887,1.679,2.182,0.69,10,1.678,-0.58,-1.476,1.693,1.183,0.792,0.779,0.678,3,3,9,2,-0.21,-0.282,-0.455,0.233,0.062,9.16,NA,0.83,0.546,0.444,0.355,1.00563473649321,0.307097680955727,0.276354679802956,1.6,0.4,0.333333333333333,0.496363850727039,0.526666666666667,0.540170624445391,0.583333333333333,0.498817733990148,2905195,32.49,7.46484783637587,946,325.623581205392,1,"2011",-0.528,1,0.442024264917209,12890765324.2256,0.00252040892707445,0.0733858678058612,7,0,0.442024264917209,0.393353322897599,1,-0.0145448535034157,0.195387141594875,-0.2314,0.0577290914839051,0.0475505100624677
"Albania",2012,"WB","alb","Balkans","T/H","1",1,"2",1,2,0,1,2,1,2,2,1,2,1,1,0,2,2,1,1,94.5,19.96140141,36974,0.0025964191,0.010547953,0.06521547,0.03072648,0.03448899,54.66,5.49,3.25,3.75,5,4,4.75,3.25,3,3.86,47.62,48,-0.727,0.724,0.502,-0.962,0.145,0.876,1.884,1.656,0.69,10,1.678,-1.332,-1.315,1.693,1.183,0.788,0.762,0.678,3,3,9,2,-0.27,-0.144,-0.52,0.199,0.022,9.17,33,0.83,0.543,0.441,0.351,1.1307037896365,0.38510189739986,0.254679802955665,1.6,0.7,0.666666666666667,0.671491903626515,0.488888888888889,0.509834773939236,0.430555555555556,0.495484400656814,2900401,32.58,6.88229021090532,1118.3,385.567374994009,1,"2012",-0.528,1,0.440293872652488,12319830252.4768,0.00264451695618534,0.0907723545764906,8,0,0.440293872652488,0.39001712373106,1,0.714940474629112,0.0787797517295364,-0.238166666666667,0.126209968316234,0.0390479225739502
"Albania",2013,"WB","alb","Balkans","T/H","1",1,"2",0,1,2,0,1,1,1,1,1,2,2,1,0,1,1,0,2,95.3,14.16385535,32772,0.0024411083,0.004424509,0.05860925,0.03152379,0.02708546,57.2,6.29,3,3.75,5,4,4.5,3.25,2.75,3.75,45.83,46,-0.699,0.621,0.165,-0.736,0.107,0.823,1.544,1.664,0.342,10,0.976,-1.165,-1.491,2.238,1.183,0.78,0.827,0.644,3,3,9,2,-0.32,0.092,-0.518,0.21,0.049,9.18,31,0.727,0.51,0.421,0.318,1.18683018451,0.44132115249473,0.268472906403941,1.6,0.5,0.666666666666667,0.50950630570853,0.373333333333333,0.433713203199102,0.3,0.466502463054187,2895092,32.92,4.89236796274523,1234.7,426.480402004496,1,"2013",-0.528,1,0.404915690260911,12776217194.7928,0.00257666252053207,0.0966404986057396,9,0,0.404915690260911,0.412917424882293,1,0.0380298056062624,-0.270753149151923,-0.297,0.00291499379799498,0.06131436195005
"Albania",2014,"WB","alb","Balkans","T/H","1",1,"2",1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,2,68.7,10.24494721,37677,0.003184967,0.004034291,0.05860925,0.03152379,0.02708546,60.1,7.18,3.25,4,5,4,4.5,3.25,2.75,3.82,47.02,47,-0.548,0.625,0.165,-0.824,0.107,0.823,1.544,1.664,0.342,10,0.976,-1.165,-1.491,2.238,1.183,0.791,0.848,0.644,3,3,9,2,-0.09,0.486,-0.338,0.222,0.144,9.19,33,0.732,0.518,0.431,0.323,1.25091150149155,0.503865073787772,0.342857142857143,1.6,0.366666666666667,0.333333333333333,0.348115690636638,0.346666666666667,0.413734174261833,0.266666666666667,0.504039408866995,2889104,23.78,3.54606383501598,1246.2,431.344804479174,1,"2014",-0.528,1,0.44326812700977,13228144008.3428,0.00179768227387019,0.094208227489362,10,0,0.44326812700977,0.334270487841554,0,-0.627332237670386,-0.359067046925455,-0.2208,0.326337232568706,0.0403296307492326
"Albania",2015,"WB","alb","Balkans","T/H","1",1,"2",1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,2,91.9,27.47954878,39999,0.0039250981,0.004125103,0.07817682,0.0413167,0.03686011,63.25,8.4,3.5,4,5,4,4.5,3.25,2.75,3.86,47.62,48,-0.479,0.625,0.165,-0.824,0.107,0.823,1.544,1.664,0.342,10,0.976,-1.165,-1.491,2.238,1.183,0.791,0.848,0.644,3,3,9,2,0.01,0.346,-0.328,0.187,0.157,9.21,36,0.737,0.521,0.433,0.322,1.32051706993702,0.589599437807449,0.376847290640394,1.6,0.5,0.5,0.479588187822686,0.446666666666667,0.537253299339453,0.566666666666667,0.456650246305419,2880703,31.9,9.53918150534783,1164.6,404.276317273943,1,"2015",-0.528,1,0.463918324263276,11386846319.1589,0.00280147804808139,0.102275903912087,11,0,0.463918324263276,0.405245642479232,1,-0.0816926510231869,0.154240876334532,-0.317,0.442819474065919,0.0527026391196281
"Albania",2016,"WB","alb","Balkans","T/H","1",1,"2",1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,2,82.7,99.33797342,47310,0.0033185373,0.004459945,0.08596923,0.04594333,0.0400259,66.36,9.23,3.5,4.25,5,3.75,4.5,3.25,2.75,3.86,47.62,48,-0.405,0.625,0.165,-0.824,0.107,0.823,1.544,1.664,0.342,10,0.976,-0.754,-1.655,2.238,1.183,0.791,0.848,0.644,3,3,9,2,0.01,0.345,-0.329,0.189,0.171,9.24,39,0.737,0.521,0.433,0.321,1.38923875814827,0.647926914968377,0.413300492610837,1.46666666666667,0.4,0.333333333333333,0.395993014157638,0.406666666666667,0.483598258135835,0.45,0.45743842364532,2876101,28.75,34.5391116028262,1290.4,448.662964200492,1,"2016",-0.528,1,0.46835775665103,11861200797.4706,0.00242386926002728,0.108791683239624,12,0,0.46835775665103,0.389660397905453,0,-0.422189193749295,-0.0729560848396376,-0.3154,0.578512428415826,0.047266373538321
"Albania",2019,"WB","alb","Balkans","T/H","1",1,"2",1,1,1,1,1,1,1,1,2,1,0,1,0,0,1,1,2,105.4,52.47223703,55538,0.0017465519,0.004123303,0.07230465,0.03066999,0.04163467,68.55,15.14,3.5,4.5,5,3.75,4.5,3.25,2.75,3.89,48.21,48,-0.529,0.657,0.351,-0.083,0.317,0.85,1.914,1.664,0.559,7,0.791,0.472,-1.322,2.238,1.183,0.749,0.867,0.704,3,3,NA,2,-0.06,0.119,-0.411,0.274,0.152,9.24,35,0.622,0.494,0.407,0.312,1.43763120097227,1.06324666198173,0.352216748768473,1.46666666666667,0.466666666666667,0.583333333333333,0.498647688734194,0.44,0.532898167897336,0.466666666666667,0.410443349753695,2854191,36.93,18.3842766759478,1852.5,649.045561421783,1,"2019",-0.528,1,0.49812315322373,15279183289.9372,0.00241701400521335,0.121243391406925,15,0,0.49812315322373,0.452971851430572,1,-0.00540925825279387,0.144773664202435,-0.4108,0.479521160901677,0.061592015642277
"Albania",2020,"WB","alb","Balkans","T/H","1",1,"2",1,0,1,1,1,1,1,0,2,1,1,2,0,0,1,1,1,105.4,120,67419,0.0020469007,0.004064136,0.06667863,0.03164151,0.03503711,68.55,15.14,3.25,4.25,5,3.75,4.5,3.25,2.75,3.82,47.02,47,-0.529,0.721,0.351,-0.083,-0.054,0.857,1.914,1.378,0.471,7,1.346,0.393,-0.543,0.952,1.17,0.749,0.867,0.704,3,3,NA,NA,-0.06,0.119,-0.411,0.274,0.152,9.24,36,0.67,0.501,0.403,0.316,1.43763120097227,1.06324666198173,0.352216748768473,1.46666666666667,0.466666666666667,0.583333333333333,0.456981022067528,0.353333333333333,0.452523623648082,0.283333333333333,0.410443349753695,2854191,36.93,42.0434371771195,1852.5,649.045561421783,1,"2020",-0.182,1,0.538950849606077,15279183289.9372,0.00241701400521335,0.121243391406925,16,0,0.538950849606077,0.444065028941426,0,-0.172502406647683,-0.217247422698706,-0.4108,-0.921485194549382,-0.0536305247094504
"Bosnia and Herzegovina",2006,"WB","bih","Balkans","T/H","1",0,"0",2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,75.1,75.1,25628,0.001092555,0.005501795,0.11836002,0.04053771,0.07782231,25.12,1.06,3.25,5,4.25,4,3.25,4,3.75,3.93,48.81,49,-0.302,0.595,0.751,-0.181,0.653,0.915,2.714,2.034,0.363,11,0.454,-1.308,1.059,2.068,0.418,0.646,0.656,0.718,3,3,10,2,-0.62,-0.442,-0.496,-0.464,0.187,9.04,NA,0.768,0.645,0.437,0.379,0.477958236658933,0.0737877723120169,0.464039408866995,1.6,0.166666666666667,0.0833333333333333,0.214656083707123,0.413333333333333,0.413226039403636,0.316666666666667,0.422660098522167,3765424,19.94,19.9446330612436,2202.2,584.847815279236,0,"2006",-1.669,0,0.284519001181309,12864610993.5219,0.00154998857019781,0.171182789833982,2,0,0.284519001181309,0.371003992483212,0,-1.2970845950475,-0.370547145192965,-0.386,-0.812102736242289,-0.0551754766387499
"Bosnia and Herzegovina",2007,"WB","bih","Balkans","T/H","1",0,"0",1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,2,62.1,37.49115359,27303,0.0010255283,0.00743508,0.0538323,0.02986789,0.02396442,27.92,2.25,3.25,5,4.5,4,3.25,4,3.75,3.96,49.4,49,-0.377,0.595,0.751,-0.181,0.653,0.915,2.714,2.034,0.363,11,0.454,-1.308,1.152,2.068,0.418,0.646,0.656,0.718,3,4,10,2,-0.84,-0.631,-0.47,-0.277,0.131,9.08,NA,0.768,0.603,0.409,0.353,0.539829853054911,0.157413914265636,0.427093596059113,1.6,0.266666666666667,0.333333333333333,0.387385156971689,0.391666666666667,0.410941137179004,0.354166666666667,0.408620689655172,3762786,16.5,9.96366883208346,2367.8,629.267781904153,0,"2007",-1.669,0,0.279938689757982,15778767669.6991,0.00104570904049027,0.150062416125629,3,0,0.279938689757982,0.376485575327802,0,-0.458316987902826,-0.376449353762152,-0.4145,-0.702264703858316,-0.0893228263542103
"Bosnia and Herzegovina",2008,"WB","bih","Balkans","T/H","1",0,"1",1,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,74.8,47.30268535,30527,0.0013430733,0.007468798,0.11095216,0.03808753,0.07286463,34.66,5.02,3,5,4.5,3.75,3.25,4,3.75,3.89,48.21,48,-0.363,0.61,0.751,-0.181,0.653,0.915,2.714,2.034,0.363,11,0.454,-1.308,1.152,2.068,0.418,0.646,0.656,0.718,3,4,10,2,-0.6,-0.54,-0.412,-0.151,0.015,9.13,NA,0.766,0.596,0.408,0.355,0.688763672522373,0.352073085031623,0.433990147783251,1.46666666666667,0.233333333333333,0.166666666666667,0.312812642675861,0.472222222222222,0.467588569533926,0.402777777777778,0.452545155993432,3754271,19.92,12.5996992092473,2493.2,664.096971156318,0,"2008",-1.669,0,0.375461201423055,19112739664.4697,0.00104223676718786,0.130447023491605,4,0,0.375461201423055,0.428760706381471,0,-0.787002547510075,-0.145894409377454,-0.325333333333333,-0.7515868866891,-0.042539405851129
"Bosnia and Herzegovina",2009,"WB","bih","Balkans","T/H","1",0,"1",1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,89.1,49.95041507,32210,0.0018627755,0.007016455,0.10979021,0.03931436,0.07047585,37.74,7.82,3,5,4.5,3.5,3.25,4,3.5,3.82,47.02,47,-0.38,0.61,0.751,-0.181,0.653,0.908,2.714,1.89,0.363,11,0.454,-1.308,1.152,2.068,0.418,0.646,0.656,0.718,3,4,10,2,-0.72,-0.667,-0.358,-0.091,0.003,9.11,NA,0.764,0.596,0.399,0.353,0.756822450557949,0.548840477863668,0.425615763546798,1.33333333333333,0.266666666666667,0.25,0.27662484423979,0.505555555555556,0.486037625453715,0.444444444444444,0.464285714285714,3735938,23.85,13.3702473301216,1933.6,517.567475691513,0,"2009",-1.669,0,0.350005448501458,17613836209.9581,0.00135404915293332,0.10977733509903,5,0,0.350005448501458,0.404222461465416,0,-0.961265739920728,-0.0938637125970297,-0.3015,-0.119290159857722,0.0421602128031321
"Bosnia and Herzegovina",2010,"WB","bih","Balkans","T/H","1",1,"2",1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,105.3,46.23447321,30762,0.0017879202,0.006371497,0.11112069,0.03869558,0.07242511,42.75,10.55,2.75,4.75,4.5,3.5,3.25,4,3.5,3.75,45.83,46,-0.337,0.646,0.751,-0.181,0.653,0.916,2.714,1.89,0.363,11,0.806,-1.308,1.026,2.584,0.418,0.646,0.656,0.718,3,4,10,2,-0.74,-0.694,-0.351,-0.088,-0.082,9.1,NA,0.771,0.6,0.4,0.359,0.867528449895039,0.740688685874912,0.44679802955665,1.33333333333333,0.233333333333333,0.166666666666667,0.247564602879304,0.483333333333333,0.48897821767849,0.4375,0.497660098522167,3705472,28.42,12.4773505804389,2487.9,671.412440844243,0,"2010",-1.669,0,0.323239687483282,17176781336.7644,0.00165455910760016,0.144840872758566,6,0,0.323239687483282,0.417344225012916,0,-1.11164357225216,0.00763860446134119,-0.23375,0.528817446690646,0.104257551961813
"Bosnia and Herzegovina",2011,"WB","bih","Balkans","T/H","1",1,"2",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,107.4,21.07570789,31277,0.001534674,0.006906033,0.0589057,0.02848583,0.03041987,43.89,11.75,2.75,4.75,4.5,3.25,3.25,3.75,3.5,3.68,44.64,45,-0.321,0.646,0.751,-0.181,0.653,0.916,2.714,1.89,0.363,11,0.806,-1.308,1.099,2.584,0.418,0.646,0.656,0.718,3,4,10,2,-0.74,-0.82,-0.333,-0.034,-0.16,9.1,NA,0.771,0.602,0.403,0.36,0.892719036570545,0.825017568517217,0.454679802955665,1.2,0.133333333333333,0.0833333333333333,0.246572358545323,0.58,0.590128922881734,0.633333333333333,0.463152709359606,3661175,29.33,5.75654206368174,2950.9,805.998074388687,0,"2011",-1.669,0,0.327776160749794,18644723860.9709,0.00157309918981405,0.158269976107135,7,0,0.327776160749794,0.464431830313732,0,-1.11697748933297,0.415873668760786,-0.3038,0.490351779253657,0.0594288312321814
"Bosnia and Herzegovina",2012,"WB","bih","Balkans","T/H","1",1,"2",0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,107.8,40.96592604,31880,0.0016938519,0.008218319,0.05952711,0.0322443,0.02728282,45.06,13.02,2.5,4.75,4.5,3.25,3.25,3.75,3.5,3.64,44.05,44,-0.304,0.646,0.751,-0.181,0.653,0.916,2.714,1.89,0.363,11,0.806,-1.308,1.099,2.584,0.418,0.646,0.656,0.718,3,3,10,2,-0.46,-0.538,-0.207,-0.051,-0.1,9.09,42,0.771,0.602,0.403,0.36,0.918572533421721,0.914265635980323,0.463054187192118,1.2,0.233333333333333,0.166666666666667,0.251368257058419,0.566666666666667,0.579855381700585,0.513888888888889,0.460755336617406,3604972,29.9,11.3637293271626,2990.4,829.521005988396,1,"2012",-1.669,0,0.371755043801531,17226849297.07,0.00173566271373173,0.173589490941249,8,0,0.371755043801531,0.459391054946372,0,-1.09132817414586,0.379824526525365,-0.308666666666667,0.377183305385531,0.0438713592979074
"Bosnia and Herzegovina",2013,"WB","bih","Balkans","T/H","1",1,"2",2,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,63.6,49.67690389,32218,0.0012725805,0.00384878,0.05546935,0.03197724,0.02349211,48.52,14.57,2.5,4.75,4.5,3.25,3.25,3.75,3.25,3.61,43.45,43,-0.239,0.66,0.963,-0.066,0.511,0.916,2.714,1.89,0.363,10,0.806,-1.101,1.099,2.331,0.418,0.652,0.642,0.718,3,3,10,2,-0.44,-0.405,-0.152,-0.066,-0.116,9.12,42,0.765,0.592,0.397,0.36,0.995028173682466,1.02319044272663,0.495073891625616,1.2,0.3,1e-07,0.342425775683713,0.413333333333333,0.467129309204065,0.433333333333333,0.421182266009852,3542605,17.95,14.0227047299939,3244.3,915.795015250077,1,"2013",-1.669,0,0.4041480867949,18178503835.4491,0.000987429997676514,0.178469032950524,9,0,0.4041480867949,0.491140129993937,0,-0.652502725490115,-0.132646642932647,-0.389,0.482286428877943,0.057048034594104
"Bosnia and Herzegovina",2014,"WB","bih","Balkans","T/H","1",1,"2",2,2,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,75.7,14.70320352,35329,0.001500184,0.004528857,0.05546935,0.03197724,0.02349211,49.92,15.58,2.25,4.75,4.5,3.25,3.25,3.75,3.25,3.57,42.86,43,-0.308,0.66,0.963,-0.066,0.511,0.921,2.795,1.89,0.363,10,0.806,-1.002,1.099,2.331,0.418,0.652,0.642,0.718,3,4,10,2,-0.45,-0.019,-0.186,-0.09,-0.071,9.13,39,0.756,0.585,0.394,0.355,1.02596398188046,1.09416725228391,0.461083743842364,1.2,0.333333333333333,0.166666666666667,0.388338801423515,0.353333333333333,0.405689552104458,0.3,0.480394088669951,3482104,21.74,4.22250556560057,3329.9,956.289645570609,1,"2014",-1.669,0,0.407523434616034,18558343508.3435,0.00117144075871998,0.179428729644051,10,0,0.407523434616034,0.39974570385749,0,-0.454300373972151,-0.393673419665102,-0.2688,0.467579586834568,0.0449694822175335
"Bosnia and Herzegovina",2015,"WB","bih","Balkans","T/H","1",1,"2",1,1,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,39.7,25.72937818,34687,0.0020757056,0.003113558,0.08129064,0.03839522,0.04289542,52.6,18.52,2.25,4.75,4.5,3.25,3.25,3.5,3.25,3.54,42.26,42,-0.394,0.66,0.963,-0.066,0.511,0.903,2.587,1.689,0.363,10,0.806,-1.002,1.099,2.331,0.418,0.647,0.621,0.723,3,4,8,2,-0.54,-0.402,-0.281,-0.196,-0.098,9.16,38,0.756,0.573,0.386,0.349,1.08518395757375,1.30077301475755,0.41871921182266,1.2,0.3,0.333333333333333,0.441081540513804,0.486666666666667,0.544954628801229,0.6,0.448275862068965,3429361,11.58,7.50267416582856,3493.3,1018.6445813083,0,"2015",-1.669,0,0.415148155090436,16211541820.2438,0.00071430590183222,0.215482280386053,11,0,0.415148155090436,0.42053995033432,0,-0.236773836495967,0.185257113429088,-0.334,0.384932942778736,-0.0246900664563319
"Bosnia and Herzegovina",2016,"WB","bih","Balkans","T/H","1",1,"2",0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,47,40.45822985,40850,0.0022766218,0.003108935,0.08129064,0.03839522,0.04289542,60.26,19.56,2.25,4.75,4.5,3.25,3.25,3.5,3,3.5,41.67,42,-0.456,0.651,0.648,-0.346,0.289,0.912,2.659,1.785,0.131,10,0.91,-1.002,1.099,2.331,0.563,0.686,0.621,0.723,4,4,7,2,-0.39,-0.398,-0.217,-0.167,-0.131,9.18,39,0.759,0.568,0.371,0.343,1.25444702242846,1.37385804638089,0.388177339901478,1.2,0.233333333333333,0.25,0.326179377867056,0.44,0.497560985393952,0.466666666666667,0.462463054187192,3386267,13.88,11.9477376857761,3781.8,1116.80502452996,1,"2016",-1.669,0,0.430247581190017,16913330693.9653,0.000820654444186585,0.223598773560866,12,0,0.430247581190017,0.395315155606119,0,-0.725516467325522,-0.0122906301243922,-0.3052,0.24552041680361,-0.0163032285447147
"Bosnia and Herzegovina",2018,"WB","bih","Balkans","T/H","1",1,"2",0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,104.9,35.91209315,19534,0.0033275315,0.003173953,0.08135953,0.04958239,0.03177714,70.12,21.55,2,4.5,4.5,3.25,3,3.25,3,3.36,39.29,39,-0.572,0.648,0.963,-0.281,0.758,0.886,2.531,1.258,0.059,10,0.91,-0.962,1.099,2.186,0.563,0.67,0.624,0.733,4,4,7,2,-0.62,-0.387,-0.233,-0.211,-0.242,9.26,38,0.701,0.541,0.353,0.326,1.47232350016573,1.51370344342937,0.331034482758621,1.2,0.266666666666667,0.25,0.382751122649796,0.466666666666667,0.520673018915301,0.5,0.461206896551724,3323929,31.56,10.8041095793562,4700.4,1414.10962749204,0,"2018",-1.669,0,0.401338393804307,20183510561.2553,0.00156365266112741,0.232883173902512,14,0,0.401338393804307,0.416515140440759,0,-0.477887341782363,0.0837768066084759,-0.30775,0.330057774572118,-0.070073943552085
"Bosnia and Herzegovina",2019,"WB","bih","Balkans","T/H","1",1,"2",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,104.9,50.39025214,100793,0.0016171758,0.001319536,0.06129892,0.02829976,0.03299916,69.95,22.6,2,4.5,4.5,3.25,3,3,3,3.32,38.69,39,-0.613,0.683,0.893,-1.094,-0.618,0.886,2.531,1.258,0.275,8,0.91,-1.617,1.099,1.434,0.563,0.74,0.642,0.741,4,4,NA,2,-0.63,-0.4,-0.234,-0.194,-0.199,9.26,36,0.695,0.527,0.345,0.317,1.46856700917026,1.58749121574139,0.310837438423645,1.2,0.3,0.166666666666667,0.385669092704652,0.473333333333333,0.555493887103245,0.55,0.41871921182266,3301000,31.78,15.2651475734626,4398.5,1332.47500757346,0,"2019",-1.669,0,0.40947707809256,20164193806.88,0.00157606102700504,0.218134185880481,15,0,0.40947707809256,0.4723425111461,0,-0.465553990925385,0.236802610736953,-0.394,-0.600983279022015,-0.230509864627722
"Bosnia and Herzegovina",2020,"WB","bih","Balkans","T/H","1",1,"2",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,104.9,120,61398,0.0015309945,0.003908922,0.06870593,0.03662911,0.03207682,69.95,22.6,2,4.5,4.5,3.25,3,3,3,3.32,38.69,39,-0.613,0.694,1.031,-0.65,-0.611,0.903,2.531,1.65,0.275,8,0.91,-1.21,1.099,2.063,0.417,0.745,0.631,0.789,4,4,NA,NA,-0.63,-0.4,-0.234,-0.194,-0.199,NA,35,0.674,0.545,0.34,0.337,1.46856700917026,1.58749121574139,0.310837438423645,1.2,0.133333333333333,1e-07,0.219002426037985,0.42,0.500119342853991,0.4,0.41871921182266,3301000,31.78,36.3526204180551,4398.5,1332.47500757346,0,"2020",-1.669,0,0.419280326916274,20164193806.88,0.00157606102700504,0.218134185880481,16,0,0.419280326916274,0.463178912784389,0,-1.27148923595806,0.00254994316336909,-0.394,-0.622802385252608,-0.2207045211077
"Kosovo",2005,"WB","kos","Balkans","SCA","1",0,"0",1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,78.9,78.9,28546,0.0010159042,0.004273804,0.10810515,0.03572914,0.072376,26.3,0.36,2.25,3.25,4,2.5,2.5,2.25,2,2.68,27.98,28,-0.521,0.505,0.873,-0.282,0.806,0.81,1.746,1.323,0.256,11,0.302,-0.007,0.929,1.348,0.248,0.581,0.596,0.496,5,6,NA,3,-0.33,1.007,-0.816,0.04,-0.372,NA,NA,0.694,0.494,0.343,0.256,0.504032703568666,0.0245959241040056,0.35615763546798,0.8,0.166666666666667,0.0833333333333333,0.222026192819695,0.4,0.343875126269067,0.333333333333333,0.44367816091954,1705780,46.25,46.2544994078955,47.1,27.6120015476791,1,"2005",0.574,2,0.304248935735527,3663101604.27807,0.0126259124087591,0.0128579562043796,1,0,0.304248935735527,0.337284822512803,0,-1.25389749616147,-0.650396924104551,-0.343333333333333,-0.0963697488750359,-0.0211801039215719
"Kosovo",2006,"WB","kos","Balkans","SCA","1",0,"0",1,2,0,0,1,1,0,1,0,0,0,0,0,2,1,1,2,59.5,59.5,18673,0.0011246184,0.006051518,0.11902055,0.04069763,0.07832292,27.2,1.33,2.25,3.25,3.75,2.5,2.5,2.25,2,2.64,27.38,27,-0.51,0.505,0.873,-0.282,0.806,0.81,1.746,1.323,0.256,11,0.302,-0.007,0.929,1.348,0.248,0.581,0.596,0.496,5,6,NA,3,-0.33,1.007,-0.854,0.04,-0.505,NA,NA,0.694,0.494,0.343,0.256,0.523920008838802,0.0927617709065355,0.361576354679803,0.8,0.333333333333333,0.0833333333333333,0.392361740822722,0.38,0.377684907980516,0.316666666666667,0.443152709359606,1719536,34.6,34.6023578453722,27.7,16.1089968456607,1,"2006",0.574,2,0.310768809998427,3846819721.4904,0.0089944428138147,0.00720075335094414,2,0,0.310768809998427,0.309580201107971,0,-0.437395513957823,-0.542484961410901,-0.3444,-0.0462729866789959,0.0178363999092027
"Kosovo",2007,"WB","kos","Balkans","SCA","1",0,"0",0,2,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,68.3,68.3,24066,0.0017452007,0.006025098,0.04965004,0.03319114,0.0164589,33.15,3.58,2.25,3.25,3.75,2.5,2.5,2.25,2,2.64,27.38,27,-0.732,0.505,0.873,-0.282,0.806,0.81,1.746,1.323,0.256,12,0.302,-0.007,0.929,1.348,0.248,0.581,0.596,0.496,5,6,NA,3,-0.2,1.007,-0.753,0.04,-0.312,NA,NA,0.707,0.5,0.347,0.271,0.655397193680256,0.250878425860857,0.252216748768473,0.8,0.266666666666667,0.333333333333333,0.362761484147546,0.391666666666667,0.41709705538504,0.354166666666667,0.452339901477832,1733404,39.4,39.4022397548408,47.1,27.1719691427965,1,"2007",0.574,2,0.335058675749024,4655899260.88147,0.00846238240827845,0.0101161982596425,3,0,0.335058675749024,0.296688159891752,0,-0.563398471840824,-0.350178982777652,-0.32575,0.15145627494074,0.00106528797343314
